Index,LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
25690,MAC000003,Std,2013-08-09T05:00:00,0.075000,05:00:00
25691,MAC000003,Std,2013-08-09T05:30:00,0.035000,05:30:00
25692,MAC000003,Std,2013-08-09T06:00:00,0.105000,06:00:00
25693,MAC000003,Std,2013-08-09T06:30:00,0.342000,06:30:00
25694,MAC000003,Std,2013-08-09T07:00:00,0.195000,07:00:00
25695,MAC000003,Std,2013-08-09T07:30:00,0.278000,07:30:00
25696,MAC000003,Std,2013-08-09T08:00:00,0.177000,08:00:00
25697,MAC000003,Std,2013-08-09T08:30:00,0.228000,08:30:00
25698,MAC000003,Std,2013-08-09T09:00:00,0.203000,09:00:00
25699,MAC000003,Std,2013-08-09T09:30:00,0.203000,09:30:00
25700,MAC000003,Std,2013-08-09T10:00:00,0.323000,10:00:00
25701,MAC000003,Std,2013-08-09T10:30:00,0.306000,10:30:00
25702,MAC000003,Std,2013-08-09T11:00:00,0.252000,11:00:00
25703,MAC000003,Std,2013-08-09T11:30:00,0.979000,11:30:00
25704,MAC000003,Std,2013-08-09T12:00:00,0.412000,12:00:00
25705,MAC000003,Std,2013-08-09T12:30:00,0.191000,12:30:00
25706,MAC000003,Std,2013-08-09T13:00:00,0.076000,13:00:00
25707,MAC000003,Std,2013-08-09T13:30:00,0.099000,13:30:00
25708,MAC000003,Std,2013-08-09T14:00:00,0.091000,14:00:00
25709,MAC000003,Std,2013-08-09T14:30:00,0.028000,14:30:00
25710,MAC000003,Std,2013-08-09T15:00:00,0.069000,15:00:00
25711,MAC000003,Std,2013-08-09T15:30:00,0.075000,15:30:00
25712,MAC000003,Std,2013-08-09T16:00:00,0.085000,16:00:00
25713,MAC000003,Std,2013-08-09T16:30:00,0.122000,16:30:00
25714,MAC000003,Std,2013-08-09T17:00:00,0.213000,17:00:00
25715,MAC000003,Std,2013-08-09T17:30:00,0.187000,17:30:00
25716,MAC000003,Std,2013-08-09T18:00:00,0.235000,18:00:00
25717,MAC000003,Std,2013-08-09T18:30:00,0.255000,18:30:00
25718,MAC000003,Std,2013-08-09T19:00:00,0.161000,19:00:00
25719,MAC000003,Std,2013-08-09T19:30:00,0.190000,19:30:00
25720,MAC000003,Std,2013-08-09T20:00:00,0.212000,20:00:00
25721,MAC000003,Std,2013-08-09T20:30:00,0.138000,20:30:00
25722,MAC000003,Std,2013-08-09T21:00:00,0.130000,21:00:00
25723,MAC000003,Std,2013-08-09T21:30:00,0.230000,21:30:00
25724,MAC000003,Std,2013-08-09T22:00:00,0.187000,22:00:00
25725,MAC000003,Std,2013-08-09T22:30:00,0.156000,22:30:00
25726,MAC000003,Std,2013-08-09T23:00:00,0.039000,23:00:00
25727,MAC000003,Std,2013-08-09T23:30:00,0.073000,23:30:00
25728,MAC000003,Std,2013-08-10T00:00:00,1.443000,00:00:00
25729,MAC000003,Std,2013-08-10T00:30:00,1.494000,00:30:00
25730,MAC000003,Std,2013-08-10T01:00:00,1.291000,01:00:00
25731,MAC000003,Std,2013-08-10T01:30:00,0.031000,01:30:00
25732,MAC000003,Std,2013-08-10T02:00:00,0.135000,02:00:00
25733,MAC000003,Std,2013-08-10T02:30:00,0.378000,02:30:00
25734,MAC000003,Std,2013-08-10T03:00:00,0.060000,03:00:00
25735,MAC000003,Std,2013-08-10T03:30:00,0.343000,03:30:00
25736,MAC000003,Std,2013-08-10T04:00:00,0.041000,04:00:00
25737,MAC000003,Std,2013-08-10T04:30:00,0.113000,04:30:00
25738,MAC000003,Std,2013-08-10T05:00:00,0.396000,05:00:00
25739,MAC000003,Std,2013-08-10T05:30:00,0.075000,05:30:00
25740,MAC000003,Std,2013-08-10T06:00:00,1.343000,06:00:00
25741,MAC000003,Std,2013-08-10T06:30:00,0.160000,06:30:00
25742,MAC000003,Std,2013-08-10T07:00:00,0.304000,07:00:00
25743,MAC000003,Std,2013-08-10T07:30:00,0.200000,07:30:00
25744,MAC000003,Std,2013-08-10T08:00:00,0.157000,08:00:00
25745,MAC000003,Std,2013-08-10T08:30:00,0.144000,08:30:00
25746,MAC000003,Std,2013-08-10T09:00:00,0.064000,09:00:00
25747,MAC000003,Std,2013-08-10T09:30:00,0.056000,09:30:00
25748,MAC000003,Std,2013-08-10T10:00:00,0.052000,10:00:00
25749,MAC000003,Std,2013-08-10T10:30:00,0.059000,10:30:00
25750,MAC000003,Std,2013-08-10T11:00:00,0.208000,11:00:00
25751,MAC000003,Std,2013-08-10T11:30:00,0.177000,11:30:00
25752,MAC000003,Std,2013-08-10T12:00:00,0.121000,12:00:00
25753,MAC000003,Std,2013-08-10T12:30:00,0.134000,12:30:00
25754,MAC000003,Std,2013-08-10T13:00:00,0.091000,13:00:00
25755,MAC000003,Std,2013-08-10T13:30:00,0.082000,13:30:00
25756,MAC000003,Std,2013-08-10T14:00:00,0.039000,14:00:00
25757,MAC000003,Std,2013-08-10T14:30:00,0.054000,14:30:00
25758,MAC000003,Std,2013-08-10T15:00:00,0.116000,15:00:00
25759,MAC000003,Std,2013-08-10T15:30:00,0.059000,15:30:00
25760,MAC000003,Std,2013-08-10T16:00:00,0.123000,16:00:00
25761,MAC000003,Std,2013-08-10T16:30:00,0.150000,16:30:00
25762,MAC000003,Std,2013-08-10T17:00:00,0.480000,17:00:00
25763,MAC000003,Std,2013-08-10T17:30:00,0.518000,17:30:00
25764,MAC000003,Std,2013-08-10T18:00:00,0.119000,18:00:00
25765,MAC000003,Std,2013-08-10T18:30:00,0.153000,18:30:00
25766,MAC000003,Std,2013-08-10T19:00:00,0.166000,19:00:00
25767,MAC000003,Std,2013-08-10T19:30:00,0.127000,19:30:00
25768,MAC000003,Std,2013-08-10T20:00:00,0.191000,20:00:00
25769,MAC000003,Std,2013-08-10T20:30:00,0.133000,20:30:00
25770,MAC000003,Std,2013-08-10T21:00:00,0.118000,21:00:00
25771,MAC000003,Std,2013-08-10T21:30:00,0.140000,21:30:00
25772,MAC000003,Std,2013-08-10T22:00:00,0.098000,22:00:00
25773,MAC000003,Std,2013-08-10T22:30:00,0.036000,22:30:00
25774,MAC000003,Std,2013-08-10T23:00:00,0.075000,23:00:00
25775,MAC000003,Std,2013-08-10T23:30:00,0.105000,23:30:00
25776,MAC000003,Std,2013-08-11T00:00:00,1.442000,00:00:00
25777,MAC000003,Std,2013-08-11T00:30:00,1.463000,00:30:00
25778,MAC000003,Std,2013-08-11T01:00:00,0.373000,01:00:00
25779,MAC000003,Std,2013-08-11T01:30:00,0.098000,01:30:00
25780,MAC000003,Std,2013-08-11T02:00:00,0.524000,02:00:00
25781,MAC000003,Std,2013-08-11T02:30:00,0.030000,02:30:00
25782,MAC000003,Std,2013-08-11T03:00:00,0.073000,03:00:00
25783,MAC000003,Std,2013-08-11T03:30:00,0.454000,03:30:00
25784,MAC000003,Std,2013-08-11T04:00:00,0.091000,04:00:00
25785,MAC000003,Std,2013-08-11T04:30:00,0.067000,04:30:00
25786,MAC000003,Std,2013-08-11T05:00:00,0.318000,05:00:00
25787,MAC000003,Std,2013-08-11T05:30:00,0.086000,05:30:00
25788,MAC000003,Std,2013-08-11T06:00:00,0.091000,06:00:00
25789,MAC000003,Std,2013-08-11T06:30:00,0.221000,06:30:00
25790,MAC000003,Std,2013-08-11T07:00:00,0.127000,07:00:00
25791,MAC000003,Std,2013-08-11T07:30:00,0.197000,07:30:00
25792,MAC000003,Std,2013-08-11T08:00:00,0.234000,08:00:00
25793,MAC000003,Std,2013-08-11T08:30:00,0.294000,08:30:00
25794,MAC000003,Std,2013-08-11T09:00:00,0.147000,09:00:00
25795,MAC000003,Std,2013-08-11T09:30:00,0.426000,09:30:00
25796,MAC000003,Std,2013-08-11T10:00:00,0.752000,10:00:00
25797,MAC000003,Std,2013-08-11T10:30:00,0.665000,10:30:00
25798,MAC000003,Std,2013-08-11T11:00:00,0.843000,11:00:00
25799,MAC000003,Std,2013-08-11T11:30:00,0.536000,11:30:00
25800,MAC000003,Std,2013-08-11T12:00:00,0.275000,12:00:00
25801,MAC000003,Std,2013-08-11T12:30:00,0.178000,12:30:00
25802,MAC000003,Std,2013-08-11T13:00:00,0.144000,13:00:00
25803,MAC000003,Std,2013-08-11T13:30:00,0.115000,13:30:00
25804,MAC000003,Std,2013-08-11T14:00:00,0.051000,14:00:00
25805,MAC000003,Std,2013-08-11T14:30:00,0.077000,14:30:00
25806,MAC000003,Std,2013-08-11T15:00:00,0.107000,15:00:00
25807,MAC000003,Std,2013-08-11T15:30:00,0.080000,15:30:00
25808,MAC000003,Std,2013-08-11T16:00:00,0.101000,16:00:00
25809,MAC000003,Std,2013-08-11T16:30:00,0.084000,16:30:00
25810,MAC000003,Std,2013-08-11T17:00:00,0.134000,17:00:00
25811,MAC000003,Std,2013-08-11T17:30:00,0.310000,17:30:00
25812,MAC000003,Std,2013-08-11T18:00:00,0.210000,18:00:00
25813,MAC000003,Std,2013-08-11T18:30:00,0.179000,18:30:00
25814,MAC000003,Std,2013-08-11T19:00:00,0.168000,19:00:00
25815,MAC000003,Std,2013-08-11T19:30:00,0.523000,19:30:00
25816,MAC000003,Std,2013-08-11T20:00:00,0.227000,20:00:00
25817,MAC000003,Std,2013-08-11T20:30:00,0.105000,20:30:00
25818,MAC000003,Std,2013-08-11T21:00:00,0.124000,21:00:00
25819,MAC000003,Std,2013-08-11T21:30:00,0.097000,21:30:00
25820,MAC000003,Std,2013-08-11T22:00:00,0.165000,22:00:00
25821,MAC000003,Std,2013-08-11T22:30:00,0.115000,22:30:00
25822,MAC000003,Std,2013-08-11T23:00:00,0.045000,23:00:00
25823,MAC000003,Std,2013-08-11T23:30:00,0.087000,23:30:00
25824,MAC000003,Std,2013-08-12T00:00:00,1.449000,00:00:00
25825,MAC000003,Std,2013-08-12T00:30:00,1.472000,00:30:00
25826,MAC000003,Std,2013-08-12T01:00:00,1.216000,01:00:00
25827,MAC000003,Std,2013-08-12T01:30:00,0.030000,01:30:00
25828,MAC000003,Std,2013-08-12T02:00:00,0.394000,02:00:00
25829,MAC000003,Std,2013-08-12T02:30:00,0.089000,02:30:00
25830,MAC000003,Std,2013-08-12T03:00:00,0.041000,03:00:00
25831,MAC000003,Std,2013-08-12T03:30:00,0.386000,03:30:00
25832,MAC000003,Std,2013-08-12T04:00:00,0.054000,04:00:00
25833,MAC000003,Std,2013-08-12T04:30:00,0.099000,04:30:00
25834,MAC000003,Std,2013-08-12T05:00:00,0.355000,05:00:00
25835,MAC000003,Std,2013-08-12T05:30:00,0.032000,05:30:00
25836,MAC000003,Std,2013-08-12T06:00:00,0.139000,06:00:00
25837,MAC000003,Std,2013-08-12T06:30:00,0.543000,06:30:00
25838,MAC000003,Std,2013-08-12T07:00:00,0.214000,07:00:00
25839,MAC000003,Std,2013-08-12T07:30:00,0.191000,07:30:00
25840,MAC000003,Std,2013-08-12T08:00:00,0.125000,08:00:00
25841,MAC000003,Std,2013-08-12T08:30:00,0.213000,08:30:00
25842,MAC000003,Std,2013-08-12T09:00:00,0.239000,09:00:00
25843,MAC000003,Std,2013-08-12T09:30:00,0.040000,09:30:00
25844,MAC000003,Std,2013-08-12T10:00:00,0.085000,10:00:00
25845,MAC000003,Std,2013-08-12T10:30:00,0.197000,10:30:00
25846,MAC000003,Std,2013-08-12T11:00:00,0.225000,11:00:00
25847,MAC000003,Std,2013-08-12T11:30:00,0.178000,11:30:00
25848,MAC000003,Std,2013-08-12T12:00:00,0.065000,12:00:00
25849,MAC000003,Std,2013-08-12T12:30:00,0.073000,12:30:00
25850,MAC000003,Std,2013-08-12T13:00:00,0.105000,13:00:00
25851,MAC000003,Std,2013-08-12T13:30:00,0.058000,13:30:00
25852,MAC000003,Std,2013-08-12T14:00:00,0.076000,14:00:00
25853,MAC000003,Std,2013-08-12T14:30:00,0.045000,14:30:00
25854,MAC000003,Std,2013-08-12T15:00:00,0.189000,15:00:00
25855,MAC000003,Std,2013-08-12T15:30:00,0.245000,15:30:00
25856,MAC000003,Std,2013-08-12T16:00:00,0.272000,16:00:00
25857,MAC000003,Std,2013-08-12T16:30:00,0.869000,16:30:00
25858,MAC000003,Std,2013-08-12T17:00:00,0.430000,17:00:00
25859,MAC000003,Std,2013-08-12T17:30:00,0.242000,17:30:00
25860,MAC000003,Std,2013-08-12T18:00:00,0.230000,18:00:00
25861,MAC000003,Std,2013-08-12T18:30:00,0.202000,18:30:00
25862,MAC000003,Std,2013-08-12T19:00:00,0.160000,19:00:00
25863,MAC000003,Std,2013-08-12T19:30:00,0.162000,19:30:00
25864,MAC000003,Std,2013-08-12T20:00:00,0.106000,20:00:00
25865,MAC000003,Std,2013-08-12T20:30:00,0.131000,20:30:00
25866,MAC000003,Std,2013-08-12T21:00:00,0.393000,21:00:00
25867,MAC000003,Std,2013-08-12T21:30:00,0.154000,21:30:00
25868,MAC000003,Std,2013-08-12T22:00:00,0.140000,22:00:00
25869,MAC000003,Std,2013-08-12T22:30:00,0.031000,22:30:00
25870,MAC000003,Std,2013-08-12T23:00:00,0.079000,23:00:00
25871,MAC000003,Std,2013-08-12T23:30:00,0.085000,23:30:00
25872,MAC000003,Std,2013-08-13T00:00:00,1.430000,00:00:00
25873,MAC000003,Std,2013-08-13T00:30:00,1.439000,00:30:00
25874,MAC000003,Std,2013-08-13T01:00:00,0.700000,01:00:00
25875,MAC000003,Std,2013-08-13T01:30:00,0.115000,01:30:00
25876,MAC000003,Std,2013-08-13T02:00:00,0.403000,02:00:00
25877,MAC000003,Std,2013-08-13T02:30:00,0.044000,02:30:00
25878,MAC000003,Std,2013-08-13T03:00:00,0.088000,03:00:00
25879,MAC000003,Std,2013-08-13T03:30:00,0.361000,03:30:00
25880,MAC000003,Std,2013-08-13T04:00:00,0.077000,04:00:00
25881,MAC000003,Std,2013-08-13T04:30:00,0.052000,04:30:00
25882,MAC000003,Std,2013-08-13T05:00:00,0.400000,05:00:00
25883,MAC000003,Std,2013-08-13T05:30:00,0.178000,05:30:00
25884,MAC000003,Std,2013-08-13T06:00:00,0.107000,06:00:00
25885,MAC000003,Std,2013-08-13T06:30:00,0.763000,06:30:00
25886,MAC000003,Std,2013-08-13T07:00:00,0.260000,07:00:00
25887,MAC000003,Std,2013-08-13T07:30:00,0.253000,07:30:00
25888,MAC000003,Std,2013-08-13T08:00:00,0.237000,08:00:00
25889,MAC000003,Std,2013-08-13T08:30:00,0.191000,08:30:00
25890,MAC000003,Std,2013-08-13T09:00:00,0.174000,09:00:00
25891,MAC000003,Std,2013-08-13T09:30:00,0.132000,09:30:00
25892,MAC000003,Std,2013-08-13T10:00:00,0.068000,10:00:00
25893,MAC000003,Std,2013-08-13T10:30:00,0.175000,10:30:00
25894,MAC000003,Std,2013-08-13T11:00:00,0.169000,11:00:00
25895,MAC000003,Std,2013-08-13T11:30:00,0.134000,11:30:00
25896,MAC000003,Std,2013-08-13T12:00:00,0.114000,12:00:00
25897,MAC000003,Std,2013-08-13T12:30:00,0.032000,12:30:00
25898,MAC000003,Std,2013-08-13T13:00:00,0.069000,13:00:00
25899,MAC000003,Std,2013-08-13T13:30:00,0.062000,13:30:00
25900,MAC000003,Std,2013-08-13T14:00:00,0.090000,14:00:00
25901,MAC000003,Std,2013-08-13T14:30:00,0.090000,14:30:00
25902,MAC000003,Std,2013-08-13T15:00:00,0.027000,15:00:00
25903,MAC000003,Std,2013-08-13T15:30:00,0.087000,15:30:00
25904,MAC000003,Std,2013-08-13T16:00:00,0.263000,16:00:00
25905,MAC000003,Std,2013-08-13T16:30:00,0.163000,16:30:00
25906,MAC000003,Std,2013-08-13T17:00:00,0.338000,17:00:00
25907,MAC000003,Std,2013-08-13T17:30:00,0.163000,17:30:00
25908,MAC000003,Std,2013-08-13T18:00:00,0.222000,18:00:00
25909,MAC000003,Std,2013-08-13T18:30:00,0.168000,18:30:00
25910,MAC000003,Std,2013-08-13T19:00:00,0.137000,19:00:00
25911,MAC000003,Std,2013-08-13T19:30:00,0.114000,19:30:00
25912,MAC000003,Std,2013-08-13T20:00:00,0.110000,20:00:00
25913,MAC000003,Std,2013-08-13T20:30:00,0.172000,20:30:00
25914,MAC000003,Std,2013-08-13T21:00:00,0.102000,21:00:00
25915,MAC000003,Std,2013-08-13T21:30:00,0.073000,21:30:00
25916,MAC000003,Std,2013-08-13T22:00:00,0.074000,22:00:00
25917,MAC000003,Std,2013-08-13T22:30:00,0.078000,22:30:00
25918,MAC000003,Std,2013-08-13T23:00:00,0.085000,23:00:00
25919,MAC000003,Std,2013-08-13T23:30:00,0.047000,23:30:00
25920,MAC000003,Std,2013-08-14T00:00:00,1.383000,00:00:00
25921,MAC000003,Std,2013-08-14T00:30:00,1.473000,00:30:00
25922,MAC000003,Std,2013-08-14T01:00:00,0.432000,01:00:00
25923,MAC000003,Std,2013-08-14T01:30:00,0.063000,01:30:00
25924,MAC000003,Std,2013-08-14T02:00:00,0.458000,02:00:00
25925,MAC000003,Std,2013-08-14T02:30:00,0.074000,02:30:00
25926,MAC000003,Std,2013-08-14T03:00:00,0.112000,03:00:00
25927,MAC000003,Std,2013-08-14T03:30:00,0.343000,03:30:00
25928,MAC000003,Std,2013-08-14T04:00:00,0.057000,04:00:00
25929,MAC000003,Std,2013-08-14T04:30:00,0.077000,04:30:00
25930,MAC000003,Std,2013-08-14T05:00:00,0.075000,05:00:00
25931,MAC000003,Std,2013-08-14T05:30:00,0.381000,05:30:00
25932,MAC000003,Std,2013-08-14T06:00:00,0.035000,06:00:00
25933,MAC000003,Std,2013-08-14T06:30:00,0.063000,06:30:00
25934,MAC000003,Std,2013-08-14T07:00:00,0.288000,07:00:00
25935,MAC000003,Std,2013-08-14T07:30:00,0.182000,07:30:00
25936,MAC000003,Std,2013-08-14T08:00:00,0.201000,08:00:00
25937,MAC000003,Std,2013-08-14T08:30:00,0.224000,08:30:00
25938,MAC000003,Std,2013-08-14T09:00:00,0.206000,09:00:00
25939,MAC000003,Std,2013-08-14T09:30:00,0.108000,09:30:00
25940,MAC000003,Std,2013-08-14T10:00:00,0.054000,10:00:00
25941,MAC000003,Std,2013-08-14T10:30:00,0.181000,10:30:00
25942,MAC000003,Std,2013-08-14T11:00:00,0.151000,11:00:00
25943,MAC000003,Std,2013-08-14T11:30:00,0.139000,11:30:00
25944,MAC000003,Std,2013-08-14T12:00:00,0.127000,12:00:00
25945,MAC000003,Std,2013-08-14T12:30:00,0.074000,12:30:00
25946,MAC000003,Std,2013-08-14T13:00:00,0.099000,13:00:00
25947,MAC000003,Std,2013-08-14T13:30:00,0.095000,13:30:00
25948,MAC000003,Std,2013-08-14T14:00:00,0.036000,14:00:00
25949,MAC000003,Std,2013-08-14T14:30:00,0.073000,14:30:00
25950,MAC000003,Std,2013-08-14T15:00:00,0.113000,15:00:00
25951,MAC000003,Std,2013-08-14T15:30:00,0.340000,15:30:00
25952,MAC000003,Std,2013-08-14T16:00:00,0.852000,16:00:00
25953,MAC000003,Std,2013-08-14T16:30:00,0.761000,16:30:00
25954,MAC000003,Std,2013-08-14T17:00:00,0.238000,17:00:00
25955,MAC000003,Std,2013-08-14T17:30:00,0.234000,17:30:00
25956,MAC000003,Std,2013-08-14T18:00:00,0.170000,18:00:00
25957,MAC000003,Std,2013-08-14T18:30:00,0.161000,18:30:00
25958,MAC000003,Std,2013-08-14T19:00:00,0.130000,19:00:00
25959,MAC000003,Std,2013-08-14T19:30:00,0.120000,19:30:00
25960,MAC000003,Std,2013-08-14T20:00:00,0.137000,20:00:00
25961,MAC000003,Std,2013-08-14T20:30:00,0.162000,20:30:00
25962,MAC000003,Std,2013-08-14T21:00:00,0.074000,21:00:00
25963,MAC000003,Std,2013-08-14T21:30:00,0.054000,21:30:00
25964,MAC000003,Std,2013-08-14T22:00:00,0.091000,22:00:00
25965,MAC000003,Std,2013-08-14T22:30:00,0.074000,22:30:00
25966,MAC000003,Std,2013-08-14T23:00:00,0.076000,23:00:00
25967,MAC000003,Std,2013-08-14T23:30:00,0.035000,23:30:00
25968,MAC000003,Std,2013-08-15T00:00:00,1.414000,00:00:00
25969,MAC000003,Std,2013-08-15T00:30:00,1.425000,00:30:00
25970,MAC000003,Std,2013-08-15T01:00:00,0.645000,01:00:00
25971,MAC000003,Std,2013-08-15T01:30:00,0.075000,01:30:00
25972,MAC000003,Std,2013-08-15T02:00:00,0.103000,02:00:00
25973,MAC000003,Std,2013-08-15T02:30:00,0.308000,02:30:00
25974,MAC000003,Std,2013-08-15T03:00:00,0.090000,03:00:00
25975,MAC000003,Std,2013-08-15T03:30:00,0.300000,03:30:00
25976,MAC000003,Std,2013-08-15T04:00:00,0.127000,04:00:00
25977,MAC000003,Std,2013-08-15T04:30:00,0.069000,04:30:00
25978,MAC000003,Std,2013-08-15T05:00:00,0.132000,05:00:00
25979,MAC000003,Std,2013-08-15T05:30:00,0.435000,05:30:00
25980,MAC000003,Std,2013-08-15T06:00:00,1.449000,06:00:00
25981,MAC000003,Std,2013-08-15T06:30:00,0.174000,06:30:00
25982,MAC000003,Std,2013-08-15T07:00:00,0.295000,07:00:00
25983,MAC000003,Std,2013-08-15T07:30:00,0.199000,07:30:00
25984,MAC000003,Std,2013-08-15T08:00:00,0.176000,08:00:00
25985,MAC000003,Std,2013-08-15T08:30:00,0.033000,08:30:00
25986,MAC000003,Std,2013-08-15T09:00:00,0.116000,09:00:00
25987,MAC000003,Std,2013-08-15T09:30:00,0.126000,09:30:00
25988,MAC000003,Std,2013-08-15T10:00:00,0.192000,10:00:00
25989,MAC000003,Std,2013-08-15T10:30:00,0.177000,10:30:00
25990,MAC000003,Std,2013-08-15T11:00:00,0.118000,11:00:00
25991,MAC000003,Std,2013-08-15T11:30:00,0.132000,11:30:00
25992,MAC000003,Std,2013-08-15T12:00:00,0.050000,12:00:00
25993,MAC000003,Std,2013-08-15T12:30:00,0.040000,12:30:00
25994,MAC000003,Std,2013-08-15T13:00:00,0.088000,13:00:00
25995,MAC000003,Std,2013-08-15T13:30:00,0.072000,13:30:00
25996,MAC000003,Std,2013-08-15T14:00:00,0.078000,14:00:00
25997,MAC000003,Std,2013-08-15T14:30:00,0.048000,14:30:00
25998,MAC000003,Std,2013-08-15T15:00:00,0.165000,15:00:00
25999,MAC000003,Std,2013-08-15T15:30:00,0.255000,15:30:00
26000,MAC000003,Std,2013-08-15T16:00:00,0.198000,16:00:00
26001,MAC000003,Std,2013-08-15T16:30:00,0.729000,16:30:00
26002,MAC000003,Std,2013-08-15T17:00:00,0.420000,17:00:00
26003,MAC000003,Std,2013-08-15T17:30:00,0.229000,17:30:00
26004,MAC000003,Std,2013-08-15T18:00:00,0.240000,18:00:00
26005,MAC000003,Std,2013-08-15T18:30:00,0.101000,18:30:00
26006,MAC000003,Std,2013-08-15T19:00:00,0.107000,19:00:00
26007,MAC000003,Std,2013-08-15T19:30:00,0.231000,19:30:00
26008,MAC000003,Std,2013-08-15T20:00:00,0.167000,20:00:00
26009,MAC000003,Std,2013-08-15T20:30:00,0.117000,20:30:00
26010,MAC000003,Std,2013-08-15T21:00:00,0.094000,21:00:00
26011,MAC000003,Std,2013-08-15T21:30:00,0.158000,21:30:00
26012,MAC000003,Std,2013-08-15T22:00:00,0.131000,22:00:00
26013,MAC000003,Std,2013-08-15T22:30:00,0.131000,22:30:00
26014,MAC000003,Std,2013-08-15T23:00:00,0.067000,23:00:00
26015,MAC000003,Std,2013-08-15T23:30:00,0.050000,23:30:00
26016,MAC000003,Std,2013-08-16T00:00:00,1.472000,00:00:00
26017,MAC000003,Std,2013-08-16T00:30:00,1.430000,00:30:00
26018,MAC000003,Std,2013-08-16T01:00:00,0.667000,01:00:00
26019,MAC000003,Std,2013-08-16T01:30:00,0.053000,01:30:00
26020,MAC000003,Std,2013-08-16T02:00:00,0.091000,02:00:00
26021,MAC000003,Std,2013-08-16T02:30:00,0.495000,02:30:00
26022,MAC000003,Std,2013-08-16T03:00:00,0.031000,03:00:00
26023,MAC000003,Std,2013-08-16T03:30:00,0.063000,03:30:00
26024,MAC000003,Std,2013-08-16T04:00:00,0.476000,04:00:00
26025,MAC000003,Std,2013-08-16T04:30:00,0.083000,04:30:00
26026,MAC000003,Std,2013-08-16T05:00:00,0.074000,05:00:00
26027,MAC000003,Std,2013-08-16T05:30:00,0.031000,05:30:00
26028,MAC000003,Std,2013-08-16T06:00:00,0.390000,06:00:00
26029,MAC000003,Std,2013-08-16T06:30:00,0.140000,06:30:00
26030,MAC000003,Std,2013-08-16T07:00:00,0.220000,07:00:00
26031,MAC000003,Std,2013-08-16T07:30:00,0.220000,07:30:00
26032,MAC000003,Std,2013-08-16T08:00:00,0.168000,08:00:00
26033,MAC000003,Std,2013-08-16T08:30:00,0.233000,08:30:00
26034,MAC000003,Std,2013-08-16T09:00:00,0.209000,09:00:00
26035,MAC000003,Std,2013-08-16T09:30:00,0.192000,09:30:00
26036,MAC000003,Std,2013-08-16T10:00:00,0.320000,10:00:00
26037,MAC000003,Std,2013-08-16T10:30:00,0.313000,10:30:00
26038,MAC000003,Std,2013-08-16T11:00:00,0.245000,11:00:00
26039,MAC000003,Std,2013-08-16T11:30:00,0.170000,11:30:00
26040,MAC000003,Std,2013-08-16T12:00:00,0.168000,12:00:00
26041,MAC000003,Std,2013-08-16T12:30:00,0.217000,12:30:00
26042,MAC000003,Std,2013-08-16T13:00:00,0.120000,13:00:00
26043,MAC000003,Std,2013-08-16T13:30:00,0.118000,13:30:00
26044,MAC000003,Std,2013-08-16T14:00:00,0.055000,14:00:00
26045,MAC000003,Std,2013-08-16T14:30:00,0.074000,14:30:00
26046,MAC000003,Std,2013-08-16T15:00:00,0.140000,15:00:00
26047,MAC000003,Std,2013-08-16T15:30:00,0.211000,15:30:00
26048,MAC000003,Std,2013-08-16T16:00:00,0.191000,16:00:00
26049,MAC000003,Std,2013-08-16T16:30:00,0.183000,16:30:00
26050,MAC000003,Std,2013-08-16T17:00:00,0.230000,17:00:00
26051,MAC000003,Std,2013-08-16T17:30:00,0.228000,17:30:00
26052,MAC000003,Std,2013-08-16T18:00:00,0.145000,18:00:00
26053,MAC000003,Std,2013-08-16T18:30:00,0.134000,18:30:00
26054,MAC000003,Std,2013-08-16T19:00:00,0.145000,19:00:00
26055,MAC000003,Std,2013-08-16T19:30:00,0.123000,19:30:00
26056,MAC000003,Std,2013-08-16T20:00:00,0.118000,20:00:00
26057,MAC000003,Std,2013-08-16T20:30:00,0.043000,20:30:00
26058,MAC000003,Std,2013-08-16T21:00:00,0.126000,21:00:00
26059,MAC000003,Std,2013-08-16T21:30:00,0.102000,21:30:00
26060,MAC000003,Std,2013-08-16T22:00:00,0.074000,22:00:00
26061,MAC000003,Std,2013-08-16T22:30:00,0.028000,22:30:00
26062,MAC000003,Std,2013-08-16T23:00:00,0.111000,23:00:00
26063,MAC000003,Std,2013-08-16T23:30:00,0.078000,23:30:00
26064,MAC000003,Std,2013-08-17T00:00:00,1.409000,00:00:00
26065,MAC000003,Std,2013-08-17T00:30:00,1.427000,00:30:00
26066,MAC000003,Std,2013-08-17T01:00:00,0.934000,01:00:00
26067,MAC000003,Std,2013-08-17T01:30:00,0.101000,01:30:00
26068,MAC000003,Std,2013-08-17T02:00:00,0.387000,02:00:00
26069,MAC000003,Std,2013-08-17T02:30:00,0.181000,02:30:00
26070,MAC000003,Std,2013-08-17T03:00:00,0.105000,03:00:00
26071,MAC000003,Std,2013-08-17T03:30:00,0.152000,03:30:00
26072,MAC000003,Std,2013-08-17T04:00:00,0.258000,04:00:00
26073,MAC000003,Std,2013-08-17T04:30:00,0.046000,04:30:00
26074,MAC000003,Std,2013-08-17T05:00:00,0.073000,05:00:00
26075,MAC000003,Std,2013-08-17T05:30:00,0.490000,05:30:00
26076,MAC000003,Std,2013-08-17T06:00:00,0.099000,06:00:00
